"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"One cannot praise enough the work of this author. I have read works on Christ from Geis to White to Riciotti to Sheen. It has its own starting point, and its own end point. One works through Shusaku Endo's text marveling at its simplicity, gentleness, and warmth. Not scholarly, it does not miss a beat in offending the academic exegetes of today whose attempts at commentary Endo leaves far, far behind with his display of understanding and appreciation of this Christ. And the book's end point-- one is saddened when it comes because through Endo one has been brought back to the life of a great and good Man, Whom many still today believe was <font color = green>God</font> <font color = green>incarnate</font>. Endo has gone far in persuading the <font color = green>reader</font> that the <font color = green>belief</font> is not misguided.","One cannot praise enough the work of this author. I have read works on Christ from Geis to White to Riciotti to Sheen. It has its own starting point, and its own end point. One works through Shusaku Endo's text marveling at its simplicity, gentleness, and warmth. Not scholarly, it does not miss a beat in offending the academic exegetes of today whose attempts at commentary Endo leaves far, far behind with his display of understanding and appreciation of this Christ. And the book's end point-- one is saddened when it comes because through Endo one has been brought back to the life of a great and good Man, Whom many still today believe was <font color = red>Dieu</font> <font color = red>evoke</font>. Endo has gone far in persuading the <font color = red>readership</font> that the <font color = red>foi</font> is not misguided.",0.0016843080520629883,0.9519243240356445,1,0,1,178,"Successful"
"I was amazed how <font color = red>poorly</font> these fit in my ear, in fact, after trying for a couple of weeks, I could not tell which one was the R and which was the L as they both fit so poorly. The spiky part hurt my ear after a few minutes of wearing.I threw these out and purchased the Umbo earbud. Much, much better fit there.","I was amazed how <font color = green>wicked</font> these fit in my ear, in fact, after trying for a couple of weeks, I could not tell which one was the R and which was the L as they both fit so poorly. The spiky part hurt my ear after a few minutes of wearing.I threw these out and purchased the Umbo earbud. Much, much better fit there.",0.00023299455642700195,0.9423179030418396,0,1,0,66,"Successful"
"Not for little kids who will just break it up. charging mechanism very fragile. Great and easy to control. <font color = green>Fun</font> boat","Not for little kids who will just break it up. charging mechanism very fragile. Great and easy to control. <font color = red>Comical</font> boat",0.0009967684745788574,0.8792747855186462,1,0,1,61,"Successful"
"Very comfortable work boot. Most comfortable work boot I have had yet. Do not know about the durability yet, if they last a year it will be worth every penny.12-20-2011 This boot is still holding pretty <font color = green>strong</font>. I am starting to notice more foot fatigue at end of the work day. If you use a toe cover/guard - tuff toe <font color = green>always</font>!","Very comfortable work boot. Most comfortable work boot I have had yet. Do not know about the durability yet, if they last a year it will be worth every penny.12-20-2011 This boot is still holding pretty <font color = red>heavy</font>. I am starting to notice more foot fatigue at end of the work day. If you use a toe cover/guard - tuff toe <font color = red>repeatedly</font>!",0.00014543533325195312,0.5412338972091675,1,0,1,113,"Successful"
"The book is extremely <font color = green>well</font> written and is gripping for sure. Nice change with a medical twist to the thriller. My only <font color = green>issue</font> with this book is that it is a little heavy overall. I coulnd't wait to finish it and be done with it. Maybe it's the medical jargon that becomes overbearing, maybe it's the plot. Just my opinion.","The book is extremely <font color = red>even</font> written and is gripping for sure. Nice change with a medical twist to the thriller. My only <font color = red>deliverance</font> with this book is that it is a little heavy overall. I coulnd't wait to finish it and be done with it. Maybe it's the medical jargon that becomes overbearing, maybe it's the plot. Just my opinion.",0.0001685619354248047,0.9632975459098816,1,0,1,90,"Successful"
"***** THE BIG HEATHere's another film I use to watch when I despair of cinema's future. Gloria Grahame's performance is unique as well as Lee Marvin's. Masterpiece.** 5 AGAINST THE HOUSEWeak crime movie with an interesting Brian Keith performance. That's all.***** THE LINEUPAn extremely brisk beginning, a pair of villains that will haunt you for days, Richard Jaeckel as the alcoholic wheelman, social etiquette taught by a gay Pygmalion to a psychopathic hit man. 86 minutes of sheer pleasure. Masterpiece.***** MURDER BY CONTRACTI understand now why Martin Scorsese admired so much Irving Lerner. With a simple guitar melody playing while Vince Edwards is dressing up, Irving Lerner emerges as a one of a kind director. The rest of Murder by Contract is in accordance with this mythical beginning. Masterpiece.*** THE SNIPERProgressive Stanley Kramer production. The murders, in my opinion, are very violent considering it's a 1952 movie. <font color = green>Recommended</font>.","***** THE BIG HEATHere's another film I use to watch when I despair of cinema's future. Gloria Grahame's performance is unique as well as Lee Marvin's. Masterpiece.** 5 AGAINST THE HOUSEWeak crime movie with an interesting Brian Keith performance. That's all.***** THE LINEUPAn extremely brisk beginning, a pair of villains that will haunt you for days, Richard Jaeckel as the alcoholic wheelman, social etiquette taught by a gay Pygmalion to a psychopathic hit man. 86 minutes of sheer pleasure. Masterpiece.***** MURDER BY CONTRACTI understand now why Martin Scorsese admired so much Irving Lerner. With a simple guitar melody playing while Vince Edwards is dressing up, Irving Lerner emerges as a one of a kind director. The rest of Murder by Contract is in accordance with this mythical beginning. Masterpiece.*** THE SNIPERProgressive Stanley Kramer production. The murders, in my opinion, are very violent considering it's a 1952 movie. <font color = red>Advised</font>.",0.035324692726135254,0.7404912114143372,1,0,1,132,"Successful"
"The product only worked for about 1 hour after which is was impossible to change the radio station - then it <font color = red>refused</font> to play any <font color = red>audio</font> through the ear phones.Also the <font color = red>product</font> number <font color = red>label</font> had a white sticker placed over it as though this wasn't what was ordered. Very <font color = red>strange</font>.","The product only worked for about 1 hour after which is was impossible to change the radio station - then it <font color = green>repulsed</font> to play any <font color = green>sonora</font> through the ear phones.Also the <font color = green>staples</font> number <font color = green>pennant</font> had a white sticker placed over it as though this wasn't what was ordered. Very <font color = green>noteworthy</font>.",0.00015151500701904297,0.8644493222236633,0,1,0,217,"Successful"
"I could have <font color = green>written</font> this book but <font color = green>I</font> didn't. It's taken me nearly 60 years to do what Andrew Tobias did in his 20s. <font color = green>How</font> many ""best little <font color = green>boys</font>"" are out there somewhere? The <font color = green>personal</font> telling of his story - with delving soul-searching analysis and a great geal of humor - makes this a necessity for anyone who has <font color = green>lived</font> a secret life and learned the accepted norms of society in the days when there were no real choices.","I could have <font color = red>write</font> this book but <font color = red>me</font> didn't. It's taken me nearly 60 years to do what Andrew Tobias did in his 20s. <font color = red>Way</font> many ""best little <font color = red>kids</font>"" are out there somewhere? The <font color = red>interpersonal</font> telling of his story - with delving soul-searching analysis and a great geal of humor - makes this a necessity for anyone who has <font color = red>frequented</font> a secret life and learned the accepted norms of society in the days when there were no real choices.",0.00016021728515625,0.6917980909347534,1,0,1,146,"Successful"
"Ordered a handful of these mini's to keep around for projects. They fit in small places and none have failed so far. Ordered direct from Amazon with some other stuff, shipping was less this way over ordering direct from supplier.","Ordered a handful of these mini's to keep around for projects. They fit in small places and none have failed so far. Ordered direct from Amazon with some other stuff, shipping was less this way over ordering direct from supplier.",0.964787483215332,0.964787483215332,0,0,1,1,"Skipped"
"I <font color = red>wanted</font> so much to like this stroller. It had everything I was <font color = red>looking</font> for in a <font color = red>basic</font>, light-weight stroller. <font color = red>But</font> the wheels don't work!!! The first time I was out in public with it, it was so embarrassing because the front wheels just <font color = red>WOULD</font> NOT TURN and I <font color = red>kept</font> almost running into people. I have taken it out several times since then and I keep hoping it will get better, but it isn't. One-handed strolling (like when I need to hold my 3-year-old's hand to cross the street and push the baby in the stroller with my other hand) just is absolutely <font color = red>impossible</font>. Someone else that wrote a review on the stroller mentioned they had the same problem and that they tried to get replacement parts from the manufacturer. I <font color = red>might</font> <font color = red>try</font> to do that but it will just be a hassle that I didn't want to have to deal with. And even then I don't know if that will solve the problem.","I <font color = green>fantasized</font> so much to like this stroller. It had everything I was <font color = green>discovering</font> for in a <font color = green>basal</font>, light-weight stroller. <font color = green>Yet</font> the wheels don't work!!! The first time I was out in public with it, it was so embarrassing because the front wheels just <font color = green>CANT</font> NOT TURN and I <font color = green>obligated</font> almost running into people. I have taken it out several times since then and I keep hoping it will get better, but it isn't. One-handed strolling (like when I need to hold my 3-year-old's hand to cross the street and push the baby in the stroller with my other hand) just is absolutely <font color = green>imaginable</font>. Someone else that wrote a review on the stroller mentioned they had the same problem and that they tried to get replacement parts from the manufacturer. I <font color = green>possibilities</font> <font color = green>tends</font> to do that but it will just be a hassle that I didn't want to have to deal with. And even then I don't know if that will solve the problem.",0.00014889240264892578,0.8360503315925598,0,1,0,387,"Successful"
"I once <font color = green>thought</font> that these things are gimmicky, but I have <font color = green>recently</font> enrolled in a circuit training class and found that there are plenty of <font color = green>strengthening</font> exercises to be had with these bands. Resistance <font color = green>training</font> does not <font color = green>have</font> to involve <font color = green>heavy</font> weights; bands are great for working deep connective muscles.I travel a lot so these are great for being on the move and a great complement to hotel gyms.","I once <font color = red>guess</font> that these things are gimmicky, but I have <font color = red>formerly</font> enrolled in a circuit training class and found that there are plenty of <font color = red>improve</font> exercises to be had with these bands. Resistance <font color = red>didactic</font> does not <font color = red>fi</font> to involve <font color = red>serious</font> weights; bands are great for working deep connective muscles.I travel a lot so these are great for being on the move and a great complement to hotel gyms.",0.00014591217041015625,0.7735562324523926,1,0,1,248,"Successful"
"If you view this movie within the world of Mr. Hundert (kevin klein) and and his view on life as a teacher, you <font color = red>should</font> appreciate this movie more then i have. I instead gave it a perspective from judging the maturity and psychological development of all the characters throughout the storyline and as a result found it <font color = red>disgustingly</font> random and inconseqential. The only real character in the movie was Mr. Hundert.The other figures in the story have a simplistic one-sided personality to augment the movies only apparant conflict of intergirty vs. corruption.Remember, if you ever do see it, concentrate on Kevin Klein, and no one else.","If you view this movie within the world of Mr. Hundert (kevin klein) and and his view on life as a teacher, you <font color = green>shoud</font> appreciate this movie more then i have. I instead gave it a perspective from judging the maturity and psychological development of all the characters throughout the storyline and as a result found it <font color = green>fantastically</font> random and inconseqential. The only real character in the movie was Mr. Hundert.The other figures in the story have a simplistic one-sided personality to augment the movies only apparant conflict of intergirty vs. corruption.Remember, if you ever do see it, concentrate on Kevin Klein, and no one else.",0.00014984607696533203,0.9791481494903564,0,1,0,142,"Successful"
"We've hiked over 600 miles of the AT, south from Springer to Virginia. I felt like we were hiking along on the part we have already seen, and it made me even more anxious to see the other 1500 miles. Very <font color = green>well</font> done.","We've hiked over 600 miles of the AT, south from Springer to Virginia. I felt like we were hiking along on the part we have already seen, and it made me even more anxious to see the other 1500 miles. Very <font color = red>too</font> done.",0.0001653432846069336,0.9919431209564209,1,0,1,57,"Successful"
"I recommend this thermometer. It <font color = green>works</font> well for smoking or in the oven. I recently did a whole <font color = green>tenderloin</font> and just shoved the sensor in when the meat was supposed to be done. <font color = green>Quick</font> and accurate, <font color = green>simple</font> and easy!","I recommend this thermometer. It <font color = red>functioned</font> well for smoking or in the oven. I recently did a whole <font color = red>breaded</font> and just shoved the sensor in when the meat was supposed to be done. <font color = red>Punctually</font> and accurate, <font color = red>mundane</font> and easy!",0.00017398595809936523,0.629402756690979,1,0,1,146,"Successful"
"It was just to <font color = red>bland</font>. Not enough action, nothing compared to the ""Dexter"" on t.v.Because of the show I was expecting more blood, gore, and creepy parts. The book <font color = red>failed</font> to engage my nightmares. It seemed to skip over so many parts and I believe that the show had many more (ah) Deep inclination of the breath factor.I'm a little skeptical on buying the next book but since I started it, I will finish it....","It was just to <font color = green>prosaic</font>. Not enough action, nothing compared to the ""Dexter"" on t.v.Because of the show I was expecting more blood, gore, and creepy parts. The book <font color = green>forgot</font> to engage my nightmares. It seemed to skip over so many parts and I believe that the show had many more (ah) Deep inclination of the breath factor.I'm a little skeptical on buying the next book but since I started it, I will finish it....",0.00015020370483398438,0.8911288976669312,0,1,0,120,"Successful"
"This is a <font color = green>great</font> Action/Adventure movie based on a real life story. This DVD special edition does a great job with the interviews and the special features like the way they made the train <font color = green>wreak</font> and great commentary. Harrsion Ford and Tommy Lee Jones give great <font color = green>performances</font> in this mystery/<font color = green>suspense</font>/thriller. There is also another plus because not only is this a true story it is also a <font color = green>take</font> off from the t.v. series from the ""60's"" The only problem I can think of with this movie is the ending could use some work <font color = green>because</font> you would <font color = green>like</font> to <font color = green>know</font> what happened to Richard Kimble and all the other lead <font color = green>characters</font>.","This is a <font color = red>whopping</font> Action/Adventure movie based on a real life story. This DVD special edition does a great job with the interviews and the special features like the way they made the train <font color = red>inflict</font> and great commentary. Harrsion Ford and Tommy Lee Jones give great <font color = red>depictions</font> in this mystery/<font color = red>pending</font>/thriller. There is also another plus because not only is this a true story it is also a <font color = red>assumes</font> off from the t.v. series from the ""60's"" The only problem I can think of with this movie is the ending could use some work <font color = red>than</font> you would <font color = red>lover</font> to <font color = red>acknowledge</font> what happened to Richard Kimble and all the other lead <font color = red>characteristic</font>.",0.00014722347259521484,0.51514732837677,1,0,1,277,"Successful"
"I am <font color = red>NOT</font> a fan of Lily Hoshino. I don't know HOW her titles can be considered Yaoi!Her Seme characters look like men I'll give her that - but her Uke characters are ALWAYS in drag, looking like eight-year-old girls and even in the her Manga there's no proof they are male!And don't get me started on her dull and boring art style.This is a <font color = red>sum</font> up from all her horrible titles (DMP stupidly licensed her other horrific title - Alone in My King's Harem).If you want hetero romance, go find something from Viz because Lily Hoshino is a horrible Yaoi Manga artist and writer and shouldn't even be considered one! Stay away hardcore fans!","I am <font color = green>NI</font> a fan of Lily Hoshino. I don't know HOW her titles can be considered Yaoi!Her Seme characters look like men I'll give her that - but her Uke characters are ALWAYS in drag, looking like eight-year-old girls and even in the her Manga there's no proof they are male!And don't get me started on her dull and boring art style.This is a <font color = green>amount</font> up from all her horrible titles (DMP stupidly licensed her other horrific title - Alone in My King's Harem).If you want hetero romance, go find something from Viz because Lily Hoshino is a horrible Yaoi Manga artist and writer and shouldn't even be considered one! Stay away hardcore fans!",0.00015211105346679688,0.9724143147468567,0,1,0,102,"Successful"
"I got this tool for removing the battery in my rv as it is in a tight spot. It seems to do the trick pretty well. I <font color = green>found</font> the same <font color = green>tool</font> for half the price at an auto parts store about a month later,","I got this tool for removing the battery in my rv as it is in a tight spot. It seems to do the trick pretty well. I <font color = red>noticed</font> the same <font color = red>wherewithal</font> for half the price at an auto parts store about a month later,",0.002659142017364502,0.721770167350769,1,0,1,65,"Successful"
"We have tried them all and this DVD was a disapointment. <font color = red>The</font> animation was really <font color = red>bad</font> as well as some of the articulation. Some situations did not relate to very young ones and it would not hold the attention of my child.","We have tried them all and this DVD was a disapointment. <font color = green>Both</font> animation was really <font color = green>pernicious</font> as well as some of the articulation. Some situations did not relate to very young ones and it would not hold the attention of my child.",0.00014984607696533203,0.8379694819450378,0,1,0,67,"Successful"
"The product listing for size is 5 inches long and 3.5 inches (wide and tall). <font color = red>These</font> measure 3/4 inch long and 1/4 inch (wide and <font color = red>tall</font>).","The product listing for size is 5 inches long and 3.5 inches (wide and tall). <font color = green>Those</font> measure 3/4 inch long and 1/4 inch (wide and <font color = green>great</font>).",0.005324244499206543,0.9931502342224121,0,1,0,59,"Successful"
"<font color = red>Unfortunately</font>, this <font color = red>product</font> <font color = red>did</font> not <font color = red>work</font> as <font color = red>advertised</font>. <font color = red>First</font> of all, it is not a <font color = red>genuine</font> <font color = red>Nokia</font> CA-42 <font color = red>cable</font>. It is an aftermarket <font color = red>cable</font>. <font color = red>Because</font> of this, it did not work properly with my Nokia 6102i <font color = red>phone</font>. I would not recommend this <font color = red>product</font> for Nokia phones. It is <font color = red>unfortunate</font>, because the <font color = red>genuine</font> Nokia CA-42 cable is <font color = red>so</font> much more <font color = red>expensive</font> than the knockoff. Nokia should be <font color = red>ashamed</font> for selling such a <font color = red>simple</font> <font color = red>cable</font> for $50. Aftermarket retails <font color = red>should</font> also <font color = red>be</font> <font color = red>ashamed</font> in selling something I <font color = red>think</font> they <font color = red>know</font> <font color = red>will</font> not <font color = red>work</font> <font color = red>properly</font> in <font color = red>Nokia</font> <font color = red>phones</font>.","<font color = green>Sadly</font>, this <font color = green>goods</font> <font color = green>gets</font> not <font color = green>collaborating</font> as <font color = green>declare</font>. <font color = green>Priori</font> of all, it is not a <font color = green>exact</font> <font color = green>Iphone</font> CA-42 <font color = green>chord</font>. It is an aftermarket <font color = green>chord</font>. <font color = green>As</font> of this, it did not work properly with my Nokia 6102i <font color = green>cellular</font>. I would not recommend this <font color = green>figment</font> for Nokia phones. It is <font color = green>sob</font>, because the <font color = green>effective</font> Nokia CA-42 cable is <font color = green>tad</font> much more <font color = green>costly</font> than the knockoff. Nokia should be <font color = green>distracting</font> for selling such a <font color = green>streamlined</font> <font color = green>wired</font> for $50. Aftermarket retails <font color = green>hoped</font> also <font color = green>come</font> <font color = green>humbled</font> in selling something I <font color = green>feels</font> they <font color = green>aware</font> <font color = green>desired</font> not <font color = green>cooperatives</font> <font color = green>satisfactorily</font> in <font color = green>Cellphones</font> <font color = green>headphones</font>.",0.00015020370483398438,0.8502439260482788,0,1,0,848,"Successful"
"I bought this <font color = red>item</font> as a ""Box of 10"". When <font color = red>I</font> <font color = red>received</font> it there was only one terminal <font color = red>strip</font> in a <font color = red>bag</font>, not the ""<font color = red>Box</font> of 10"" <font color = red>stated</font> in the description. The vendor <font color = red>said</font> that Amazon <font color = red>had</font> <font color = red>mad</font> a <font color = red>mistake</font> and they could not afford to <font color = red>send</font> me the other 9 for the advertized <font color = red>price</font>. They refunded my <font color = red>money</font>.","I bought this <font color = green>parts</font> as a ""Box of 10"". When <font color = green>me</font> <font color = green>hosted</font> it there was only one terminal <font color = green>band</font> in a <font color = green>briefcase</font>, not the ""<font color = green>Cardboard</font> of 10"" <font color = green>commented</font> in the description. The vendor <font color = green>commented</font> that Amazon <font color = green>am</font> <font color = green>frantic</font> a <font color = green>miscommunication</font> and they could not afford to <font color = green>expeditions</font> me the other 9 for the advertized <font color = green>toll</font>. They refunded my <font color = green>treasuries</font>.",0.00016105175018310547,0.5863557457923889,0,1,0,492,"Successful"
"It works, that's the best part. But be careful when ordering - this unit does _not_ have a removable water tank. You need to use the valve at the rear. And don't tip it after it's been running or you might find water has leaked out. FYI, this model does _not_ heat. I don't know if the description has been changed, but that was not clear to me when I ordered. That's not a <font color = green>minus</font>, just pointing it out. If you need heating, get the EH model.That aside, the unit cools well and it is what it is ( a big portable unit). The remote works well (although, hilariously, it opens the tray on our dvd player too) and it was packed well.","It works, that's the best part. But be careful when ordering - this unit does _not_ have a removable water tank. You need to use the valve at the rear. And don't tip it after it's been running or you might find water has leaked out. FYI, this model does _not_ heat. I don't know if the description has been changed, but that was not clear to me when I ordered. That's not a <font color = red>slightest</font>, just pointing it out. If you need heating, get the EH model.That aside, the unit cools well and it is what it is ( a big portable unit). The remote works well (although, hilariously, it opens the tray on our dvd player too) and it was packed well.",0.31747961044311523,0.9085178375244141,1,0,1,75,"Successful"
"<font color = green>BEST</font> BOOK ever written, in my experienced opinion. All people craving info. on racial divisions(and aren't we all?) should pick up this classic text. It ingeniously describes the evolution of the working classes in America. And who said work was BORING? Not this kind. This would make the perfect gift for your grandmother, but more importantly, for yourself. A riveting journey into the soul, not to be missed by any history buff. American Work is true to its name, it was written by an American, cause shes gotta work.","<font color = red>VERYWELL</font> BOOK ever written, in my experienced opinion. All people craving info. on racial divisions(and aren't we all?) should pick up this classic text. It ingeniously describes the evolution of the working classes in America. And who said work was BORING? Not this kind. This would make the perfect gift for your grandmother, but more importantly, for yourself. A riveting journey into the soul, not to be missed by any history buff. American Work is true to its name, it was written by an American, cause shes gotta work.",0.00016880035400390625,0.9954470992088318,1,0,1,97,"Successful"
"I never thought it possible, but I guess it is. Two different directors, with different actors in a different locale and THE SAME STORY. One gets it right, in this case the original and the other, well, makes a mess of it.I literally burst out laughing when Cruise did his little jump in the air to demonstrate his frustration with his team of surgeons. Cruise didn't want to play it like Edwardo Noriega so he took it to the other extreme - infantile.There was <font color = red>alot</font> of that in this movie. The way in which Sophia reacts when she thinks she's in love with Cruise's character. Squeeling like a child. And to top it all off, Tom Cruise couldn't dare to hide his face under grotesque makeup (as did Edwardo Noriega in the far superior and more mature ""<font color = red>Abre</font> Los Ojos"") because afterall, how else would people recognize the great Tom Cruise.And if someone can explain the title, be my guest.Two <font color = red>thumbs</font> way down.","I never thought it possible, but I guess it is. Two different directors, with different actors in a different locale and THE SAME STORY. One gets it right, in this case the original and the other, well, makes a mess of it.I literally burst out laughing when Cruise did his little jump in the air to demonstrate his frustration with his team of surgeons. Cruise didn't want to play it like Edwardo Noriega so he took it to the other extreme - infantile.There was <font color = green>afar</font> of that in this movie. The way in which Sophia reacts when she thinks she's in love with Cruise's character. Squeeling like a child. And to top it all off, Tom Cruise couldn't dare to hide his face under grotesque makeup (as did Edwardo Noriega in the far superior and more mature ""<font color = green>Apenas</font> Los Ojos"") because afterall, how else would people recognize the great Tom Cruise.And if someone can explain the title, be my guest.Two <font color = green>thumb</font> way down.",0.0002543330192565918,0.656427264213562,0,1,0,196,"Successful"
"I cant believe you people think this is the best thing since sliced bread. I grew up in europe and was <font color = red>tought</font> most of these thing at the ripe age of oh...12. No one should have to read this and say they know every thing about art, food, proper etiquete...ect Americans really are uneducated hicks......Im just happy I chose CanadaNever the sell read it, so you could at least atemp to have an inteligent conversation.","I cant believe you people think this is the best thing since sliced bread. I grew up in europe and was <font color = green>actualy</font> most of these thing at the ripe age of oh...12. No one should have to read this and say they know every thing about art, food, proper etiquete...ect Americans really are uneducated hicks......Im just happy I chose CanadaNever the sell read it, so you could at least atemp to have an inteligent conversation.",0.004025161266326904,0.9770660400390625,0,1,0,82,"Successful"
"I thought the sound quality was fine. The battery life is great. But there are some little problems. For one thing, it doesn't let you skip forward within a track. That's a problem if you're listening to a book that has hour long tracks, e.g., audible.com. More importantly, after a few months mine simply stopped being a CD player. It's still a fine radio, but it doesn't play CDs of any kind. So far as I know, it was never dropped or anything. I'm <font color = red>hoping</font> Panasonic will honor the warranty.","I thought the sound quality was fine. The battery life is great. But there are some little problems. For one thing, it doesn't let you skip forward within a track. That's a problem if you're listening to a book that has hour long tracks, e.g., audible.com. More importantly, after a few months mine simply stopped being a CD player. It's still a fine radio, but it doesn't play CDs of any kind. So far as I know, it was never dropped or anything. I'm <font color = green>hope</font> Panasonic will honor the warranty.",0.4901881217956543,0.649151623249054,0,1,0,94,"Successful"
"If you are considering buying this item, just <font color = red>burn</font> your money, it goes faster from your hands.The item arrived well packaged, with no problems, but when i <font color = red>opened</font> the box the problems began. The measuring needle was not horizontal as it is suposse to be. It never went to the originals 0 oz, even we tried hard to make it go there. Same item weighted 3 times gives 3 different measures in grams.Don't be <font color = red>fooled</font> by the comments and by the price... Try <font color = red>buying</font> somethig around 12-15 US, <font color = red>maybe</font> you'll <font color = red>find</font> something useful.","If you are considering buying this item, just <font color = green>blazing</font> your money, it goes faster from your hands.The item arrived well packaged, with no problems, but when i <font color = green>paved</font> the box the problems began. The measuring needle was not horizontal as it is suposse to be. It never went to the originals 0 oz, even we tried hard to make it go there. Same item weighted 3 times gives 3 different measures in grams.Don't be <font color = green>beguiled</font> by the comments and by the price... Try <font color = green>bought</font> somethig around 12-15 US, <font color = green>arguably</font> you'll <font color = green>discovery</font> something useful.",0.00015103816986083984,0.5007357597351074,0,1,0,234,"Successful"
"I tried this game 4 <font color = red>times</font>. The controls and handling are difficult at <font color = red>best</font>. In several efforts to stop the ""random crime"", I ended up killing civillians. Every time I ended up a ""bad cop"" BEFORE I even got halfway through the first mission. Compairing Vice City and this game would be like compairing a Ferrari and a Model T. Don't <font color = red>waste</font> your <font color = red>money</font> unless you just want to drive around a nicely detailed large <font color = red>city</font>.","I tried this game 4 <font color = green>era</font>. The controls and handling are difficult at <font color = green>good</font>. In several efforts to stop the ""random crime"", I ended up killing civillians. Every time I ended up a ""bad cop"" BEFORE I even got halfway through the first mission. Compairing Vice City and this game would be like compairing a Ferrari and a Model T. Don't <font color = green>residuals</font> your <font color = green>treasuries</font> unless you just want to drive around a nicely detailed large <font color = green>stadt</font>.",0.00015354156494140625,0.7895631194114685,0,1,0,201,"Successful"
"My daughter got this book when she was about 4 years old. We had to explain a few of the jokes, but she was on a roll with it right away. This is a book that kids will <font color = green>love</font>, even as their parents are going crazy listening to the little bug laugh again and again and again...","My daughter got this book when she was about 4 years old. We had to explain a few of the jokes, but she was on a roll with it right away. This is a book that kids will <font color = red>iike</font>, even as their parents are going crazy listening to the little bug laugh again and again and again...",0.00018006563186645508,0.8909189701080322,1,0,1,57,"Successful"
"I'm just adding a 1-star review in the vain hope that we'll see the original (1978-82) <font color = red>theatrical</font> versions of this trilogy on Blu-ray sooner <font color = red>rather</font> than later.","I'm just adding a 1-star review in the vain hope that we'll see the original (1978-82) <font color = green>phenomenal</font> versions of this trilogy on Blu-ray sooner <font color = green>even</font> than later.",0.0014998912811279297,0.7487958669662476,0,1,0,74,"Successful"
"I needed an inexpensive watch to wear when I was working outside in the yard or doing other chores. However I also wanted it to not look inexpensive. <font color = green>This</font> watch is just what I was looking for. For less than $20 I got a <font color = green>well</font> made watch that also looks like it cost a lot more.","I needed an inexpensive watch to wear when I was working outside in the yard or doing other chores. However I also wanted it to not look inexpensive. <font color = red>That</font> watch is just what I was looking for. For less than $20 I got a <font color = red>even</font> made watch that also looks like it cost a lot more.",0.0005942583084106445,0.5578773021697998,1,0,1,51,"Successful"
"For the price, this thing is a nice value. I have had tendon issues for years, and I love to play basketball, but it just kept getting more difficult. I was very <font color = green>skeptical</font> about this thing, but it seems to work pretty well so far.","For the price, this thing is a nice value. I have had tendon issues for years, and I love to play basketball, but it just kept getting more difficult. I was very <font color = red>unimpressed</font> about this thing, but it seems to work pretty well so far.",0.0011624693870544434,0.8468040227890015,1,0,1,63,"Successful"
"The only thin I had trouble with us the language and vocabulary. Other than that it's a very <font color = green>good</font> Christmas story","The only thin I had trouble with us the language and vocabulary. Other than that it's a very <font color = red>okay</font> Christmas story",0.0008130669593811035,0.9979730248451233,1,0,1,58,"Successful"
"Mr. Spong's treatment of Biblical data is fast and loose. He is quite content to accept the ""scientific evidence"" of evolution without a mention of its contraversial nature. He has ignored all responsible biblical scholarship for a cracker-jack version liberal <font color = red>scam</font>. In essence Mr. Spong has taken the best of what he likes in the culture and the Bible and called it a belief system. The Bible is not a salad bar. He has created a new religion of his own making based on telling everyone that they are okay no matter how they live. It appeals to people because he tells them what they want to hear. I would say that Mr. Spong's version of Christianity must indeed <font color = red>change</font> or die.","Mr. Spong's treatment of Biblical data is fast and loose. He is quite content to accept the ""scientific evidence"" of evolution without a mention of its contraversial nature. He has ignored all responsible biblical scholarship for a cracker-jack version liberal <font color = green>phoney</font>. In essence Mr. Spong has taken the best of what he likes in the culture and the Bible and called it a belief system. The Bible is not a salad bar. He has created a new religion of his own making based on telling everyone that they are okay no matter how they live. It appeals to people because he tells them what they want to hear. I would say that Mr. Spong's version of Christianity must indeed <font color = green>transformed</font> or die.",0.004056155681610107,0.9797158241271973,0,1,0,146,"Successful"
"Jewel case had a few minor cracks, but could hardly <font color = green>pass</font> this up for the price... All my faves on one CD!","Jewel case had a few minor cracks, but could hardly <font color = red>passes</font> this up for the price... All my faves on one CD!",0.043036818504333496,0.9360539317131042,1,0,1,26,"Successful"
"Lucerin Blue is a <font color = red>terrible</font> band. Why don't they stop trying to be the Deftones. I pray for the day that the American board doesn't let them in. They can stop bringing their crap over here.","Lucerin Blue is a <font color = green>monstrous</font> band. Why don't they stop trying to be the Deftones. I pray for the day that the American board doesn't let them in. They can stop bringing their crap over here.",0.0003083944320678711,0.9942327737808228,0,1,0,57,"Successful"
"I went to target today to purchase this boppy. Apparently it has been recalled and they took all the other ones off the shelf. I don't know why it has been recalled yet but I wanted to warn the amazon <font color = red>buyers</font> first.","I went to target today to purchase this boppy. Apparently it has been recalled and they took all the other ones off the shelf. I don't know why it has been recalled yet but I wanted to warn the amazon <font color = green>sellers</font> first.",0.3852049708366394,0.879828929901123,0,1,0,55,"Successful"
